id,experiences_offered,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_response_rate_binned,host_verification_binned,perceived_quality
15982038,none,Kan,2016-09-03,notinlondon,within a day,f,t,t,Westminster,W1D,t,Apartment,Entire home/apt,14,1.0,3.0,7.0,Real Bed,350.0,100.0,39.0,8,10.0,5,1125,3 days ago,25,40,70,345,6,2016-11-28,2016-12-24,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,1,1.84,Good,MoreThan4,Good
6375306,none,Cj,2015-05-04,inlondon,within an hour,t,t,t,Westminster,W1D,t,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,250.0,200.0,50.0,1,0.0,2,1125,3 days ago,20,38,66,334,122,2015-05-24,2017-02-26,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,2,5.61,Good,Equals4,Good
16662227,none,Skyfall,2012-10-03,inlondon,within an hour,f,t,t,Westminster,W1F,t,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,121.0,159.0,21.0,5,15.0,4,1125,today,15,30,59,59,8,2017-01-08,2017-03-03,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,19,4.29,Very Good,Equals4,Good
12070386,none,Kim,2014-08-25,inlondon,within an hour,f,t,f,Westminster,W1U,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,100.0,35.0,1,0.0,2,1125,5 days ago,8,8,8,69,23,2016-10-22,2017-02-26,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,5.15,Good,Equals4,Good
3419679,romantic,Carolina,2014-06-25,inlondon,within a few hours,f,t,f,Westminster,W9,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,80.0,8.0,1,6.0,2,1125,a week ago,11,17,23,232,12,2014-07-05,2017-01-01,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.37,Very Good,Equals4,Bad
12865273,none,Guy,2014-01-02,inlondon,within a few hours,f,t,t,Westminster,SW1W,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,168.0,500.0,98.0,1,0.0,5,1125,today,23,47,60,309,7,2016-05-23,2016-12-11,9.0,9.0,9.0,8.0,10.0,7.0,f,strict,f,f,74,0.73,Good,Equals4,Bad
11541944,none,Sunny,2015-09-07,inlondon,within a day,f,t,t,Westminster,W2,f,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,49.0,100.0,7.0,1,15.0,1,1125,2 weeks ago,30,60,90,365,3,2016-04-11,2016-10-01,9.0,8.0,9.0,9.0,10.0,7.0,f,strict,f,f,3,0.27,Medium,Equals4,Bad
12865278,none,Pablo,2011-08-18,inlondon,within an hour,f,t,t,Westminster,W9,t,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,146.0,200.0,50.0,4,19.0,2,60,today,14,22,31,159,25,2016-06-06,2017-02-19,9.0,9.0,8.0,8.0,9.0,9.0,t,flexible,f,f,62,2.76,Good,Equals4,Bad
10890946,none,Gina,2013-06-03,inlondon,within an hour,f,t,t,Westminster,W1F,t,Apartment,Private room,5,1.0,1.0,3.0,Real Bed,65.0,100.0,30.0,2,30.0,1,60,yesterday,12,30,50,318,39,2016-02-19,2017-01-30,9.0,8.0,9.0,9.0,10.0,8.0,f,strict,f,f,3,3.08,Good,Equals4,Bad
7491509,none,Roberto,2015-01-14,notinlondon,within a few hours,f,t,t,Westminster,W1U,f,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,69.0,400.0,15.0,1,0.0,5,1125,2 weeks ago,3,11,19,224,15,2015-08-20,2017-02-25,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.8,Good,MoreThan4,Bad
13905660,none,Tino,2015-05-17,inlondon,within a few hours,f,t,t,Westminster,SW1Y,t,Townhouse,Entire home/apt,16,6.5,7.0,15.0,Real Bed,1.8,3.0,400.0,16,30.0,1,1125,2 days ago,21,48,71,342,4,2016-08-28,2017-02-12,10.0,9.0,10.0,10.0,10.0,10.0,t,strict,f,f,2,0.63,Good,MoreThan4,Bad
4599537,none,Alon,2014-11-17,inlondon,within a few hours,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,89.0,150.0,35.0,2,0.0,2,1125,today,17,39,67,145,106,2014-11-23,2017-02-14,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,3.82,Very Good,Equals4,Bad
15627076,none,Thomas,2016-02-16,inlondon,within an hour,f,t,t,Westminster,W1T,f,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,299.0,200.0,120.0,1,10.0,2,100,today,22,48,78,353,4,2016-11-07,2017-01-09,10.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,1.02,Very Good,Equals4,Good
11817017,none,Hesham,2015-01-22,inlondon,within an hour,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,65.0,85.0,20.0,1,0.0,1,1125,2 days ago,8,24,41,311,53,2016-04-16,2017-02-19,8.0,8.0,9.0,9.0,9.0,7.0,t,flexible,f,f,15,4.92,Very Good,Equals4,Bad
16011336,none,Liz,2016-11-17,notinlondon,within a few hours,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,160.0,85.0,65.0,2,15.0,2,1125,2 weeks ago,0,10,16,34,3,2016-12-31,2017-01-29,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,1.41,Medium,MoreThan4,Bad
1986728,none,Toby,2013-09-26,notinlondon,within a day,f,t,t,Westminster,WC2B,t,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,200.0,150.0,65.0,4,20.0,3,1125,2 weeks ago,24,32,32,253,54,2013-12-10,2017-01-07,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,20,1.37,Good,Equals4,Good
3559920,none,Rannva,2013-06-07,inlondon,within a day,f,t,t,Westminster,W9,f,Apartment,Entire home/apt,5,2.5,3.0,3.0,Real Bed,180.0,400.0,40.0,4,30.0,3,1125,a week ago,0,25,55,330,19,2014-08-01,2017-01-02,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.6,Very Good,Equals4,Good
11817487,none,Paul,2014-01-27,notinlondon,within a few hours,f,t,t,Westminster,W1T,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,250.0,50.0,1,0.0,1,1125,today,10,35,65,340,9,2016-06-24,2016-11-12,10.0,10.0,9.0,9.0,10.0,9.0,f,moderate,f,f,1,1.06,Good,Equals4,Good
13390409,none,Paul,2011-10-05,inlondon,within a day,f,t,t,Westminster,W1J,f,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,200.0,400.0,110.0,1,0.0,1,1125,today,11,19,46,301,3,2016-07-26,2017-02-03,7.0,7.0,6.0,6.0,9.0,7.0,f,strict,f,t,28,0.41,Good,MoreThan4,Bad
16868109,none,Peter,2016-12-15,notinlondon,within an hour,t,t,f,Westminster,SW1Y,t,Apartment,Private room,2,1.0,0.0,1.0,Real Bed,89.0,81.0,25.0,1,0.0,1,1125,today,19,45,75,340,7,2017-02-05,2017-02-21,9.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,17,7.0,Good,LowerThan4,Good
8942435,none,Francesca,2012-05-20,notinlondon,within a few hours,f,t,t,Westminster,W2,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130.0,100.0,30.0,2,10.0,1,1125,today,18,32,46,315,30,2015-11-08,2017-02-24,9.0,9.0,9.0,9.0,10.0,9.0,f,strict,f,f,5,1.86,Good,Equals4,Bad
9982795,none,Christian & Valeria,2013-05-20,inlondon,within a few hours,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,99.0,300.0,45.0,2,15.0,1,1125,today,10,20,41,295,23,2015-12-31,2017-01-28,9.0,8.0,9.0,9.0,10.0,9.0,f,strict,f,f,19,1.6,Good,Equals4,Bad
14308339,none,Virgillihouses,2015-05-20,inlondon,within an hour,f,t,t,Westminster,W2,f,Apartment,Entire home/apt,16,4.0,6.0,8.0,Real Bed,499.0,250.0,89.0,1,0.0,4,1125,yesterday,2,5,16,215,3,2016-12-04,2017-01-23,9.0,9.0,10.0,10.0,9.0,9.0,t,moderate,f,f,14,0.99,Good,Equals4,Bad
7099357,none,Lj,2013-12-01,inlondon,within an hour,f,t,t,Westminster,W1D,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,149.0,125.0,25.0,2,10.0,2,1125,today,7,14,32,155,45,2015-07-08,2017-02-11,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,11,2.23,Good,Equals4,Good
16392010,none,Nada,2014-03-25,inlondon,within a few hours,f,t,t,Westminster,W1H,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,200.0,40.0,1,0.0,1,1125,today,9,21,31,303,4,2016-12-27,2017-02-22,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,2,1.76,Very Good,MoreThan4,Good
15483211,none,Mousa,2015-08-22,notinlondon,within a few hours,f,t,t,Westminster,W2,f,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,90.0,300.0,40.0,4,20.0,2,1125,2 weeks ago,21,34,64,339,16,2016-10-16,2017-01-01,9.0,9.0,9.0,9.0,9.0,9.0,f,strict,f,f,19,3.43,Good,MoreThan4,Bad
8934450,none,Jessica,2014-09-07,inlondon,within an hour,f,t,t,Westminster,SW1Y,f,Apartment,Entire home/apt,6,0.5,1.0,3.0,Real Bed,150.0,180.0,50.0,2,25.0,1,1125,today,21,41,64,317,32,2015-10-27,2017-02-25,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,6,1.94,Very Good,Equals4,Bad
4700362,none,Juliette,2013-09-25,inlondon,within a few hours,f,t,t,Westminster,SW1V,f,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,142.0,100.0,38.0,2,7.0,1,30,5 days ago,0,0,0,7,21,2015-01-02,2016-11-13,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,2,0.79,Good,MoreThan4,Bad
6051033,none,"Aurelie, Alban, Eva, Sophie, Steph",2010-03-30,inlondon,within a few hours,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,149.0,200.0,55.0,1,0.0,1,1125,today,12,29,56,77,41,2015-05-19,2017-02-05,9.0,8.0,9.0,9.0,9.0,8.0,f,strict,f,f,94,1.88,Very Good,Equals4,Bad
9065682,none,Nadia,2015-09-24,inlondon,within an hour,f,t,t,Westminster,W1D,f,House,Private room,2,0.5,1.0,1.0,Real Bed,59.0,200.0,15.0,2,10.0,1,1125,a week ago,8,32,59,178,62,2015-11-02,2017-02-07,8.0,7.0,9.0,8.0,9.0,8.0,t,moderate,f,f,15,3.8,Good,Equals4,Bad
12473599,none,Dean,2014-12-16,inlondon,within an hour,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,6,2.5,3.0,6.0,Real Bed,300.0,300.0,45.0,1,0.0,2,1125,today,10,26,54,277,10,2016-06-01,2017-02-23,10.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,3,1.08,Very Good,Equals4,Bad
536751,business,Denis,2011-07-03,inlondon,within an hour,t,t,t,Westminster,W2,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,102.0,200.0,30.0,1,20.0,2,1125,2 days ago,14,40,66,338,90,2013-06-24,2017-02-24,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,t,t,1,2.0,Very Good,Equals4,Good
1768358,none,Chris,2013-06-09,inlondon,within an hour,f,t,f,Westminster,W1U,t,House,Private room,2,2.0,1.0,1.0,Real Bed,40.0,100.0,25.0,1,10.0,1,1125,yesterday,5,29,54,267,96,2014-09-30,2017-02-12,9.0,9.0,9.0,9.0,10.0,9.0,t,strict,f,f,3,3.25,Very Good,LowerThan4,Bad
1192155,none,Aya,2013-05-22,inlondon,a few days or more,f,t,t,Westminster,W9,f,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,57.0,600.0,49.0,1,12.0,7,360,3 months ago,30,60,90,365,14,2014-05-24,2016-09-22,9.0,10.0,9.0,9.0,10.0,9.0,f,strict,f,f,2,0.41,Bad,MoreThan4,Bad
16794064,none,Ursula,2016-11-22,inlondon,within an hour,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,55.0,85.0,20.0,1,0.0,1,1125,5 days ago,0,0,0,62,9,2017-01-22,2017-03-03,10.0,10.0,9.0,10.0,10.0,8.0,t,flexible,f,f,12,6.43,Very Good,MoreThan4,Bad
10376716,none,William,2014-04-29,inlondon,within an hour,f,t,t,Westminster,NW1,t,House,Entire home/apt,4,2.5,3.0,4.0,Real Bed,190.0,270.0,100.0,1,0.0,3,1125,today,21,25,25,104,19,2016-02-29,2017-02-08,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,44,1.54,Very Good,Equals4,Good
10507964,none,Sarah,2015-03-09,notinlondon,within a day,f,t,t,Westminster,WC2E,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,300.0,60.0,1,0.0,2,90,today,8,18,28,209,20,2016-02-22,2017-01-22,9.0,9.0,9.0,9.0,10.0,9.0,f,strict,f,f,21,1.59,Good,Equals4,Bad
11425481,none,Kimberley,2013-01-23,inlondon,within a day,f,t,t,Westminster,W2,f,House,Entire home/apt,8,4.0,3.0,4.0,Real Bed,425.0,200.0,55.0,6,25.0,1,1125,2 days ago,13,29,53,326,25,2016-03-09,2017-02-14,10.0,9.0,9.0,9.0,9.0,9.0,f,strict,f,f,1,2.08,Good,MoreThan4,Bad
3892183,none,Hossam,2011-11-21,inlondon,within an hour,f,t,t,Westminster,W1K,t,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,280.0,300.0,60.0,2,20.0,1,300,a week ago,9,14,44,319,31,2014-09-29,2017-02-27,9.0,9.0,9.0,9.0,10.0,9.0,f,strict,f,f,11,1.05,Good,Equals4,Bad
12998425,none,Virgillihouses,2015-05-20,inlondon,within an hour,f,t,t,Westminster,W2,f,House,Entire home/apt,13,3.0,5.0,6.0,Real Bed,329.0,150.0,85.0,1,0.0,4,1125,today,6,12,25,228,9,2016-10-15,2017-03-02,8.0,8.0,9.0,10.0,10.0,9.0,t,moderate,f,f,14,1.91,Good,Equals4,Bad
1209392,business,Connie And Stefano,2012-06-20,inlondon,within a few hours,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,115.0,550.0,70.0,2,35.0,5,365,4 weeks ago,0,0,0,62,45,2013-12-01,2016-12-29,9.0,8.0,10.0,9.0,9.0,8.0,f,strict,f,f,1,1.13,Good,Equals4,Bad
14178409,none,Giles,2012-03-04,inlondon,within a few hours,f,t,t,Westminster,W1W,t,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,225.0,250.0,50.0,3,25.0,2,15,2 months ago,30,60,90,180,3,2016-10-23,2017-01-02,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,2,0.68,Very Good,Equals4,Good
14309638,none,Ian,2016-01-18,inlondon,within a few hours,f,t,f,Westminster,SW1V,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,99.0,150.0,25.0,1,0.0,1,14,today,14,27,43,121,13,2016-08-31,2017-01-30,9.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,3,2.1,Very Good,LowerThan4,Bad
15994587,none,Rachel,2016-11-16,inlondon,within an hour,f,t,t,Westminster,W1K,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,160.0,80.0,56.0,2,15.0,2,1125,a week ago,3,18,48,138,12,2016-12-07,2017-02-27,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,4.09,Very Good,MoreThan4,Good
14702912,none,Malcolm,2015-03-18,notinlondon,within an hour,f,t,t,Westminster,W1D,t,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,130.0,85.0,73.0,4,15.0,2,1125,1 week ago,16,39,51,51,33,2016-09-17,2017-02-26,9.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,5.86,Very Good,MoreThan4,Bad
4610458,none,Andy,2011-05-09,inlondon,within an hour,f,t,t,Westminster,SW1Y,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,285.0,300.0,35.0,1,0.0,3,1125,today,10,18,34,244,29,2014-12-28,2016-12-16,8.0,8.0,9.0,9.0,9.0,8.0,t,strict,f,f,17,1.09,Good,MoreThan4,Bad
11688389,none,Caroline,2016-02-23,inlondon,within an hour,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,60.0,85.0,20.0,1,0.0,1,1125,2 days ago,0,0,0,62,56,2016-03-16,2017-02-28,8.0,8.0,9.0,9.0,10.0,8.0,t,flexible,f,f,18,4.75,Very Good,Equals4,Bad
16538168,none,Slava,2016-03-21,inlondon,within an hour,f,t,f,Westminster,W1W,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,98.0,200.0,30.0,1,0.0,1,1125,3 days ago,19,44,62,335,4,2016-12-31,2017-02-05,10.0,8.0,10.0,10.0,10.0,8.0,f,moderate,f,f,3,1.88,Good,LowerThan4,Bad
8274663,none,Elizabeth,2014-07-21,inlondon,within an hour,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,90.0,65.0,50.0,1,0.0,3,999,today,0,0,0,0,29,2015-10-06,2017-02-15,9.0,8.0,9.0,10.0,9.0,9.0,t,strict,f,f,20,1.69,Very Good,Equals4,Bad
11301769,none,Kashka & Savannah,2013-08-08,inlondon,within an hour,f,t,t,Westminster,NW8,f,Apartment,Private room,3,1.0,1.0,3.0,Real Bed,38.0,99.0,29.0,1,10.0,2,1125,2 weeks ago,14,35,55,324,34,2016-04-11,2017-02-26,8.0,7.0,8.0,8.0,8.0,8.0,t,strict,f,f,8,3.11,Very Good,Equals4,Bad
14137811,none,Shadi,2016-04-23,inlondon,within a few hours,f,t,t,Westminster,NW1,f,Apartment,Entire home/apt,7,3.0,4.0,4.0,Real Bed,664.0,300.0,50.0,1,20.0,4,60,2 months ago,30,60,90,365,3,2016-10-16,2017-01-05,7.0,6.0,7.0,8.0,7.0,7.0,f,strict,f,f,23,0.64,Medium,MoreThan4,Bad
1345293,none,Michael,2013-07-05,inlondon,within an hour,f,t,t,Westminster,W9,t,House,Private room,2,2.0,1.0,1.0,Real Bed,38.0,150.0,20.0,1,15.0,2,56,today,0,2,32,307,24,2013-10-23,2017-02-10,8.0,9.0,10.0,10.0,9.0,9.0,t,moderate,f,t,3,0.59,Very Good,Equals4,Bad
9873331,none,Colin,2015-12-08,inlondon,within a few hours,f,t,t,Westminster,W1K,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,195.0,495.0,50.0,1,0.0,3,1125,today,0,0,0,0,23,2016-01-05,2017-02-22,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,1.62,Very Good,Equals4,Good
679006,business,Michelle,2011-03-21,inlondon,within an hour,f,t,f,Westminster,W1U,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,200.0,50.0,2,0.0,7,45,1 week ago,30,60,90,90,39,2012-12-22,2016-12-09,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,2,0.76,Very Good,LowerThan4,Good
9856231,none,Sarah,2015-03-09,notinlondon,within a day,f,t,t,Westminster,WC2N,t,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,195.0,400.0,65.0,4,30.0,3,90,today,18,28,46,284,12,2016-03-30,2017-02-06,10.0,9.0,9.0,10.0,10.0,9.0,f,strict,f,f,21,1.06,Good,Equals4,Good
5791310,social,Tinu,2013-07-30,inlondon,within a few hours,f,t,t,Westminster,W1W,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,350.0,60.0,1,0.0,1,1125,3 weeks ago,25,55,85,352,26,2015-05-19,2016-12-08,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,1,1.19,Good,Equals4,Good
679471,none,Robert,2012-09-03,inlondon,within an hour,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,6,2.5,3.0,6.0,Real Bed,270.0,350.0,60.0,6,50.0,3,90,2 weeks ago,23,38,54,303,137,2012-10-24,2017-02-14,9.0,9.0,10.0,10.0,10.0,9.0,t,moderate,f,f,1,2.58,Very Good,MoreThan4,Bad
875299,social,Galina,2012-10-19,inlondon,within an hour,f,t,f,Westminster,NW1,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,100.0,10.0,1,20.0,1,14,2 weeks ago,22,52,82,172,63,2014-08-08,2017-02-26,8.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,2.01,Very Good,Equals4,Bad
9461511,none,Tony & Stephan,2013-12-25,inlondon,within an hour,f,t,t,Westminster,W2,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,80.0,5.0,1,0.0,2,1125,3 months ago,0,0,0,0,41,2015-11-21,2016-12-18,10.0,9.0,9.0,9.0,9.0,9.0,f,moderate,f,f,1,2.62,Very Good,Equals4,Bad
10641278,none,Pete,2016-01-14,inlondon,within a few hours,f,t,t,Westminster,W2,t,Apartment,Private room,4,2.0,2.0,2.0,Real Bed,200.0,500.0,50.0,1,0.0,5,1125,3 weeks ago,7,18,36,268,35,2016-03-10,2017-02-27,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2.92,Very Good,MoreThan4,Good
3956599,none,Kim,2014-08-25,inlondon,within an hour,f,t,f,Westminster,W1U4DB,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,98.0,100.0,35.0,2,60.0,2,1125,5 days ago,10,10,10,71,150,2014-09-06,2017-01-22,10.0,9.0,9.0,9.0,10.0,9.0,f,strict,f,f,2,4.94,Good,Equals4,Bad
15077369,none,Alexandre,2014-04-24,notinlondon,within an hour,f,t,t,Westminster,SW1V,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,59.0,300.0,35.0,1,0.0,2,1125,today,5,11,12,60,3,2016-11-10,2016-12-16,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.78,Very Good,Equals4,Bad
8544287,none,Nadia,2015-09-24,inlondon,within an hour,f,t,t,Westminster,W1D,f,House,Private room,3,0.5,1.0,2.0,Real Bed,71.0,200.0,15.0,2,10.0,1,1125,4 days ago,12,32,61,182,69,2015-11-15,2017-02-05,8.0,8.0,9.0,9.0,10.0,8.0,t,moderate,f,f,15,4.35,Good,Equals4,Bad
14704778,none,Paul,2011-10-05,inlondon,within a day,f,t,t,Westminster,WC2E,f,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,190.0,400.0,110.0,1,0.0,1,1125,today,2,5,22,274,8,2016-09-12,2017-02-20,8.0,9.0,8.0,7.0,10.0,9.0,f,strict,f,t,28,1.38,Good,MoreThan4,Bad
10468035,none,Anna,2014-08-21,inlondon,within an hour,t,t,t,Westminster,SW1V,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,150.0,40.0,1,7.0,2,1125,4 days ago,8,28,42,314,37,2016-04-07,2017-02-12,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,8,3.34,Very Good,Equals4,Good
11165912,none,Andrew,2012-06-14,inlondon,within an hour,f,t,t,Westminster,SW1V,f,Apartment,Private room,4,1.0,2.0,3.0,Real Bed,147.0,450.0,95.0,1,0.0,3,100,4 weeks ago,26,44,62,302,26,2016-03-05,2017-02-23,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,1,2.14,Very Good,MoreThan4,Good
8020381,none,Shanin,2015-08-22,inlondon,within an hour,t,t,f,Westminster,W2,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,500.0,30.0,1,15.0,3,1125,today,0,23,46,310,44,2015-09-14,2017-01-29,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2.45,Very Good,LowerThan4,Good
15884767,none,Marvin,2015-02-20,inlondon,within an hour,f,t,t,Westminster,NW8,f,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,135.0,150.0,20.0,4,8.0,1,1125,2 weeks ago,0,0,0,62,25,2016-11-16,2017-02-08,9.0,9.0,9.0,9.0,10.0,10.0,t,strict,f,f,12,6.88,Good,Equals4,Good
11547884,none,Caroline,2016-02-23,inlondon,within an hour,f,t,t,Westminster,W2,t,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,71.0,85.0,20.0,1,0.0,1,1125,2 days ago,0,0,0,62,55,2016-03-10,2017-03-01,9.0,8.0,9.0,9.0,10.0,8.0,t,flexible,f,f,18,4.58,Very Good,Equals4,Bad
13570174,none,Lj,2013-12-01,inlondon,within an hour,f,t,t,Westminster,WC2H,t,Apartment,Entire home/apt,7,2.0,2.0,2.0,Real Bed,275.0,200.0,60.0,4,10.0,3,1125,today,17,17,17,17,3,2016-08-07,2017-01-20,10.0,9.0,10.0,10.0,10.0,10.0,t,flexible,f,f,11,0.43,Good,Equals4,Good
11559762,none,Liz,2016-03-01,inlondon,within a few hours,f,t,t,Westminster,SW1V,t,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,180.0,150.0,50.0,2,15.0,28,1125,today,0,0,0,62,34,2016-04-03,2017-01-29,9.0,10.0,10.0,9.0,10.0,9.0,f,strict,f,f,4,3.04,Very Good,MoreThan4,Bad
14181272,none,Jonathan,2015-09-06,inlondon,within a day,f,t,t,Westminster,SW1P,t,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,40.0,150.0,20.0,1,0.0,2,14,3 months ago,0,0,0,0,4,2016-08-13,2016-10-02,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,0.59,Very Good,Equals4,Good
12596614,none,David,2015-01-24,inlondon,within a day,f,t,t,Westminster,WC2H,t,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,229.0,250.0,25.0,2,10.0,1,1125,yesterday,7,22,31,163,22,2016-04-28,2017-02-08,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,2,2.12,Medium,MoreThan4,Good
12870920,none,A. Nick,2011-04-08,inlondon,within an hour,f,t,t,Westminster,WC2N,t,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,400.0,400.0,150.0,6,100.0,2,1125,1 week ago,29,59,89,89,36,2016-05-28,2017-01-06,10.0,9.0,9.0,10.0,10.0,9.0,f,strict,f,f,3,3.84,Very Good,MoreThan4,Bad
6956281,none,Laurianne,2014-10-17,notinlondon,within a day,f,t,t,Westminster,W2,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,180.0,22.0,1,10.0,2,15,2 weeks ago,21,40,41,316,8,2015-07-06,2016-12-14,8.0,8.0,9.0,9.0,9.0,8.0,f,moderate,f,f,1,0.39,Medium,Equals4,Bad
